id,title,poll_org,client_org,date_range,sample_size,url,source,nttId,classification,regionKey,municipality,electionType,electionTypes
15886,"전북특별자치도 무주군    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-28 10:29 ~ 2026-03-29 21:04,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=18012&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=4,출처: 중앙선거여론조사심의위원회,18012,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '무주군'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,무주군,governor,"['governor', 'mayor', 'superintendent']"
15885,"전북특별자치도 진안군    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-28 10:27 ~ 2026-03-29 21:02,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=18011&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=5,출처: 중앙선거여론조사심의위원회,18011,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '진안군'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,진안군,governor,"['governor', 'mayor', 'superintendent']"
15884,"전북특별자치도 장수군    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-28 10:29 ~ 2026-03-29 21:03,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=18010&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=5,출처: 중앙선거여론조사심의위원회,18010,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '장수군'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,장수군,governor,"['governor', 'mayor', 'superintendent']"
15883,"전북특별자치도 남원시    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-28 13:04 ~ 2026-03-29 21:04,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=18009&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=5,출처: 중앙선거여론조사심의위원회,18009,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '남원시'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,남원시,governor,"['governor', 'mayor', 'superintendent']"
15882,"전북특별자치도 순창군    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-27 15:20 ~ 2026-03-28 21:01,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=18008&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=5,출처: 중앙선거여론조사심의위원회,18008,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '순창군'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,순창군,governor,"['governor', 'mayor', 'superintendent']"
15881,경상북도 경주시    기초단체장선거 정당지지도,(주)비전코리아,방송사 : TBC,2026-03-30 12:57 ~ 2026-03-31 20:37,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=18007&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=5,출처: 중앙선거여론조사심의위원회,18007,"{'region': {'level': 'municipality', 'metro': '경상북도', 'metroKey': 'gyeongbuk', 'municipality': '경주시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeongbuk,경주시,mayor,['mayor']
15880,경기도 평택시    국회의원선거 정당지지도,(주)에스티아이,구·시·군단위 신문 : 평택시민신문,2026-03-30 10:00 ~ 2026-03-31 22:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=18000&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=5,출처: 중앙선거여론조사심의위원회,18000,"{'region': {'level': 'municipality', 'metro': '경기도', 'metroKey': 'gyeonggi', 'municipality': '평택시'}, 'electionTypes': ['party_support'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeonggi,평택시,party_support,['party_support']
15879,서울특별시 전체    광역단체장선거 정당지지도,(주)리서치앤리서치,전국단위 신문 : 동아일보,2026-03-29 09:50 ~ 2026-03-30 21:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17994&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=5,출처: 중앙선거여론조사심의위원회,17994,"{'region': {'level': 'metro', 'metro': '서울특별시', 'metroKey': 'seoul', 'municipality': None}, 'electionTypes': ['governor'], 'hasPartySupport': True, 'isRegularSurvey': False}",seoul,,governor,['governor']
15878,"전북특별자치도 무주군    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-28 10:29 ~ 2026-03-29 21:04,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=18006&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=5,출처: 중앙선거여론조사심의위원회,18006,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '무주군'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,무주군,governor,"['governor', 'mayor', 'superintendent']"
15877,"전북특별자치도 진안군    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-28 10:27 ~ 2026-03-29 21:02,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=18005&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=5,출처: 중앙선거여론조사심의위원회,18005,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '진안군'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,진안군,governor,"['governor', 'mayor', 'superintendent']"
15876,"전북특별자치도 장수군    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-28 10:29 ~ 2026-03-29 21:03,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=18004&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=5,출처: 중앙선거여론조사심의위원회,18004,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '장수군'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,장수군,governor,"['governor', 'mayor', 'superintendent']"
15875,"전북특별자치도 남원시    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-28 13:04 ~ 2026-03-29 21:04,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=18003&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=6,출처: 중앙선거여론조사심의위원회,18003,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '남원시'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,남원시,governor,"['governor', 'mayor', 'superintendent']"
15874,"전북특별자치도 순창군    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-27 15:20 ~ 2026-03-28 21:01,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=18001&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=6,출처: 중앙선거여론조사심의위원회,18001,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '순창군'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,순창군,governor,"['governor', 'mayor', 'superintendent']"
15872,"전북특별자치도 임실군    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-28 13:05 ~ 2026-03-29 21:06,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17999&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=6,출처: 중앙선거여론조사심의위원회,17999,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '임실군'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,임실군,governor,"['governor', 'mayor', 'superintendent']"
15871,"전북특별자치도 익산시    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-26 10:00 ~ 2026-03-27 20:10,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17998&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=6,출처: 중앙선거여론조사심의위원회,17998,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '익산시'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,익산시,governor,"['governor', 'mayor', 'superintendent']"
15870,"전북특별자치도 군산시    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-26 10:00 ~ 2026-03-27 20:10,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17997&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=6,출처: 중앙선거여론조사심의위원회,17997,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '군산시'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,군산시,governor,"['governor', 'mayor', 'superintendent']"
15869,"전북특별자치도 완주군    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-26 10:00 ~ 2026-03-27 20:10,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17996&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=6,출처: 중앙선거여론조사심의위원회,17996,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '완주군'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,완주군,governor,"['governor', 'mayor', 'superintendent']"
15868,"전북특별자치도 전주시    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-26 10:00 ~ 2026-03-27 20:10,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17995&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=6,출처: 중앙선거여론조사심의위원회,17995,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '전주시'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,전주시,governor,"['governor', 'mayor', 'superintendent']"
15867,부산광역시 남구    기초단체장선거 정당지지도,(주)이너텍시스템즈,인터넷언론 : 부산언론인연합회,2026-03-30 10:00 ~ 2026-03-31 21:30,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17993&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=6,출처: 중앙선거여론조사심의위원회,17993,"{'region': {'level': 'metro', 'metro': '부산광역시', 'metroKey': 'busan', 'municipality': None}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",busan,,mayor,['mayor']
15866,부산광역시 전체    광역단체장선거 정당지지도,(주)리서치앤리서치,전국단위 신문 : 동아일보,2026-03-28 09:50 ~ 2026-03-29 21:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17992&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=6,출처: 중앙선거여론조사심의위원회,17992,"{'region': {'level': 'metro', 'metro': '부산광역시', 'metroKey': 'busan', 'municipality': None}, 'electionTypes': ['governor'], 'hasPartySupport': True, 'isRegularSurvey': False}",busan,,governor,['governor']
15865,전북특별자치도 진안군    기초단체장선거 정당지지도 지역 현안,한국갤럽조사연구소,인터넷언론 : 한국복지신문,2026-03-30 11:30 ~ 2026-03-31 17:10,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17991&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=6,출처: 중앙선거여론조사심의위원회,17991,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '진안군'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,진안군,mayor,['mayor']
15864,전라남도 장성군    기초단체장선거,한국정책연구원,인터넷언론 : 빅히트뉴스,2026-03-28 12:00 ~ 2026-03-29 12:34,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17982&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=7,출처: 중앙선거여론조사심의위원회,17982,"{'region': {'level': 'municipality', 'metro': '전라남도', 'metroKey': 'jeonnamgwangju', 'municipality': '장성군'}, 'electionTypes': ['mayor'], 'hasPartySupport': False, 'isRegularSurvey': False}",jeonnamgwangju,장성군,mayor,['mayor']
